Time [s],Packet ID,MOSI,MISO
0.0626044400,339,0x20000010,0x2802E089
0.0630847400,340,0xFF00FF00,0x2800000C
0.0630912800,341,0x20800100,0xA800000C
0.0630978000,342,0x20000010,0xA802E089
0.0631043400,343,0x20000010,0x2802E089
0.0635848600,344,0xFF00FF00,0x2800000C
0.0635913800,345,0x20800100,0xA800000C
0.0635979200,346,0x20000010,0xA802E089
0.0636044400,347,0x20000010,0x2802E089
0.0640847600,348,0xFF00FF00,0x2800000C
0.0640912800,349,0x20800100,0xA800000C
0.0640978200,350,0x20000010,0xA802E089
0.0641043400,351,0x20000010,0x2802E089
0.0645850800,352,0xFF00FF00,0x2800000C
0.0645916000,353,0x20800100,0xA800000C
0.0645981400,354,0x20000010,0xA802E089
0.0646046800,355,0x20000010,0x2802E089
0.0650847600,356,0xFF00FF00,0x2800000C
0.0650912800,357,0x20800100,0xA800000C
0.0650978200,358,0x20000010,0xA802E089
0.0651043600,359,0x20000010,0x2802E089
0.0655848600,360,0xFF00FF00,0x2800000C
0.0655914000,361,0x20800100,0xA800000C
0.0655979200,362,0x20000010,0xA802E089
0.0656044600,363,0x20000010,0x2802E089
0.0660847600,364,0xFF00FF00,0x2800000C
0.0660913000,365,0x20800100,0xA800000C
0.0660978200,366,0x20000010,0xA802E089
0.0661043600,367,0x20000010,0x2802E089
0.0665848600,368,0xFF00FF00,0x2800000C
0.0665914000,369,0x20800100,0xA800000C
0.0665979200,370,0x20000010,0xA802E089
0.0666044600,371,0x20000010,0x2802E089
0.0670847600,372,0xFF00FF00,0x2800000C
0.0670913000,373,0x20800100,0xA800000C
0.0670978200,374,0x20000010,0xA802E089
0.0671043600,375,0x20000010,0x2802E089
0.0675848800,376,0xFF00FF00,0x2800000C
0.0675914000,377,0x20800100,0xA800000C
0.0675979400,378,0x20000010,0xA802E089
0.0676044600,379,0x20000010,0x2802E089
0.0680847600,380,0xFF00FF00,0x2800000C
0.0680913000,381,0x20800100,0xA800000C
0.0680978400,382,0x20000010,0xA802E089
0.0681043600,383,0x20000010,0x2802E089
0.0685848800,384,0xFF00FF00,0x2800000C
0.0685914000,385,0x20800100,0xA800000C
0.0685979400,386,0x20000010,0xA802E089
0.0686044600,387,0x20000010,0x2802E089
0.0690847800,388,0xFF00FF00,0x2800000C
0.0690913000,389,0x20800100,0xA800000C
0.0690978400,390,0x20000010,0xA802E089
0.0691043600,391,0x20000010,0x2802E089
0.0695851600,392,0xFF00FF00,0x2800000C
0.0695916800,393,0x20800100,0xA800000C
0.0695982200,394,0x20000010,0xA802E089
0.0696047400,395,0x20000010,0x2802E089
0.0700847800,396,0xFF00FF00,0x2800000C
0.0700913000,397,0x20800100,0xA800000C
0.0700978400,398,0x20000010,0xA802E089
0.0701043800,399,0x20000010,0x2802E089
0.0705848800,400,0xFF00FF00,0x2800000C
0.0705914200,401,0x20800100,0xA800000C
0.0705979400,402,0x20000010,0xA802E089
0.0706044800,403,0x20000010,0x2802E089
0.0710847800,404,0xFF00FF00,0x2800000C
0.0710913200,405,0x20800100,0xA800000C
0.0710978400,406,0x20000010,0xA802E089
0.0711043800,407,0x20000010,0x2802E089
0.0715850200,408,0xFF00FF00,0x2800000C
0.0715915600,409,0x20800100,0xA800000C
0.0715980800,410,0x20000010,0xA802E089
0.0716046200,411,0x20000010,0x2802E089
0.0720848000,412,0xFF00FF00,0x2800000C
0.0720913400,413,0x20800100,0xA800000C
0.0720978600,414,0x20000010,0xA802E089
0.0721044000,415,0x20000010,0x2802E089
0.0725849000,416,0xFF00FF00,0x2800000C
0.0725914200,417,0x20800100,0xA800000C
0.0725979600,418,0x20000010,0xA802E089
0.0726044800,419,0x20000010,0x2802E089
0.0730847800,420,0xFF00FF00,0x2800000C
0.0730913200,421,0x20800100,0xA800000C
0.0730978600,422,0x20000010,0xA802E089
0.0731043800,423,0x20000010,0x2802E089
0.0735849000,424,0xFF00FF00,0x2800000C
0.0735914200,425,0x20800100,0xA800000C
0.0735979600,426,0x20000010,0xA802E089
0.0736044800,427,0x20000010,0x2802E089
0.0740848000,428,0xFF00FF00,0x2800000C
0.0740913200,429,0x20800100,0xA800000C
0.0740978600,430,0x20000010,0xA802E089
0.0741043800,431,0x20000010,0x2802E089
0.0745851800,432,0xFF00FF00,0x2800000C
0.0745917000,433,0x20800100,0xA800000C
0.0745982400,434,0x20000010,0xA802E089
0.0746047600,435,0x20000010,0x2802E089
0.0750848000,436,0xFF00FF00,0x2800000C
0.0750913200,437,0x20800100,0xA800000C
0.0750978600,438,0x20000010,0xA802E089
0.0751044000,439,0x20000010,0x2802E089
0.0755849000,440,0xFF00FF00,0x2800000C
0.0755914400,441,0x20800100,0xA800000C
0.0755979600,442,0x20000010,0xA802E089
0.0756045000,443,0x20000010,0x2802E089
0.0760848000,444,0xFF00FF00,0x2800000C
0.0760913400,445,0x20800100,0xA800000C
0.0760978600,446,0x20000010,0xA802E089
0.0761044000,447,0x20000010,0x2802E089
0.0765849000,448,0xFF00FF00,0x2800000C
0.0765914400,449,0x20800100,0xA800000C
0.0765979800,450,0x20000010,0xA802E089
0.0766045000,451,0x20000010,0x2802E089
0.0770848000,452,0xFF00FF00,0x2800000C
0.0770913400,453,0x20800100,0xA800000C
0.0770978600,454,0x20000010,0xA802E089
0.0771044000,455,0x20000010,0x2802E089
0.0775849200,456,0xFF00FF00,0x2800000C
0.0775914400,457,0x20800100,0xA800000C
0.0775979800,458,0x20000010,0xA802E089
0.0776045000,459,0x20000010,0x2802E089
0.0780848000,460,0xFF00FF00,0x2800000C
0.0780913400,461,0x20800100,0xA800000C
0.0780978800,462,0x20000010,0xA802E089
0.0781044000,463,0x20000010,0x2802E089
0.0785849200,464,0xFF00FF00,0x2800000C
0.0785914400,465,0x20800100,0xA800000C
0.0785979800,466,0x20000010,0xA802E089
0.0786045200,467,0x20000010,0x2802E089
0.0790848200,468,0xFF00FF00,0x2800000C
0.0790913400,469,0x20800100,0xA800000C
0.0790978800,470,0x20000010,0xA802E089
0.0791044000,471,0x20000010,0x2802E089
0.0795852000,472,0xFF00FF00,0x2800000C
0.0795917200,473,0x20800100,0xA800000C
0.0795982600,474,0x20000010,0xA802E089
0.0796047800,475,0x20000010,0x2802E089
0.0800848200,476,0xFF00FF00,0x2800000C
0.0800913600,477,0x20800100,0xA800000C
0.0800978800,478,0x20000010,0xA802E089
0.0801044200,479,0x20000010,0x2802E089
0.0805849200,480,0xFF00FF00,0x2800000C
0.0805914600,481,0x20800100,0xA800000C
0.0805979800,482,0x20000010,0xA802E089
0.0806045200,483,0x20000010,0x2802E089
0.0810848200,484,0xFF00FF00,0x2800000C
0.0810913600,485,0x20800100,0xA800000C
0.0810978800,486,0x20000010,0xA802E089
0.0811044200,487,0x20000010,0x2802E089
0.0815849400,488,0xFF00FF00,0x2800000C
0.0815914600,489,0x20800100,0xA800000C
0.0815980000,490,0x20000010,0xA802E089
0.0816045200,491,0x20000010,0x2802E089
0.0820848200,492,0xFF00FF00,0x2800000C
0.0820913600,493,0x20800100,0xA800000C
0.0820978800,494,0x20000010,0xA802E089
0.0821044200,495,0x20000010,0x2802E089
0.0825849400,496,0xFF00FF00,0x2800000C
0.0825914600,497,0x20800100,0xA800000C
0.0825980000,498,0x20000010,0xA802E089
0.0826045200,499,0x20000010,0x2802E089
0.0830848400,500,0xFF00FF00,0x2800000C
0.0830913600,501,0x20800100,0xA800000C
0.0830979000,502,0x20000010,0xA802E089
0.0831044200,503,0x20000010,0x2802E089
0.0835849400,504,0xFF00FF00,0x2800000C
0.0835914600,505,0x20800100,0xA800000C
0.0835980000,506,0x20000010,0xA802E089
0.0836045400,507,0x20000010,0x2802E089
0.0840848400,508,0xFF00FF00,0x2800000C
0.0840913600,509,0x20800100,0xA800000C
0.0840979000,510,0x20000010,0xA802E089
0.0841044400,511,0x20000010,0x2802E089
0.0845901600,512,0xFF00FF00,0x2800000C
0.0845967000,513,0x20800100,0xA800000C
0.0846032200,514,0x20000010,0xA802E089
0.0846097600,515,0x20000010,0x2802E089
0.0850848400,516,0xFF00FF00,0x2800000C
0.0850913800,517,0x20800100,0xA800000C
0.0850979000,518,0x20000010,0xA802E089
0.0851044400,519,0x20000010,0x2802E089
0.0855849400,520,0xFF00FF00,0x2800000C
0.0855914800,521,0x20800100,0xA800000C
0.0855980000,522,0x20000010,0xA802E089
0.0856045400,523,0x20000010,0x2802E089
0.0860848400,524,0xFF00FF00,0x2800000C
0.0860913800,525,0x20800100,0xA800000C
0.0860979000,526,0x20000010,0xA802E089
0.0861044400,527,0x20000010,0x2802E089
0.0865849600,528,0xFF00FF00,0x2800000C
0.0865914800,529,0x20800100,0xA800000C
0.0865980200,530,0x20000010,0xA802E089
0.0866045400,531,0x20000010,0x2802E089
0.0870848400,532,0xFF00FF00,0x2800000C
0.0870913800,533,0x20800100,0xA800000C
0.0870979200,534,0x20000010,0xA802E089
0.0871044400,535,0x20000010,0x2802E089
0.0875849600,536,0xFF00FF00,0x2800000C
0.0875914800,537,0x20800100,0xA800000C
0.0875980200,538,0x20000010,0xA802E089
0.0876045400,539,0x20000010,0x2802E089
0.0880848800,540,0xFF00FF00,0x2800000C
0.0880914200,541,0x20800100,0xA800000C
0.0880979400,542,0x20000010,0xA802E089
0.0881044800,543,0x20000010,0x2802E089
0.0885849600,544,0xFF00FF00,0x2800000C
0.0885914800,545,0x20800100,0xA800000C
0.0885980200,546,0x20000010,0xA802E089
0.0886045600,547,0x20000010,0x2802E089
0.0890848600,548,0xFF00FF00,0x2800000C
0.0890913800,549,0x20800100,0xA800000C
0.0890979200,550,0x20000010,0xA802E089
0.0891044600,551,0x20000010,0x2802E089
0.0895852200,552,0xFF00FF00,0x2800000C
0.0895917400,553,0x20800100,0xA800000C
0.0895982800,554,0x20000010,0xA802E089
0.0896048000,555,0x20000010,0x2802E089
0.0900848600,556,0xFF00FF00,0x2800000C
0.0900914000,557,0x20800100,0xA800000C
0.0900979200,558,0x20000010,0xA802E089
0.0901044600,559,0x20000010,0x2802E089
0.0905849600,560,0xFF00FF00,0x2800000C
0.0905915000,561,0x20800100,0xA800000C
0.0905980200,562,0x20000010,0xA802E089
0.0906045600,563,0x20000010,0x2802E089
0.0910848600,564,0xFF00FF00,0x2800000C
0.0910914000,565,0x20800100,0xA800000C
0.0910979200,566,0x20000010,0xA802E089
0.0911044600,567,0x20000010,0x2802E089
0.0915849800,568,0xFF00FF00,0x2800000C
0.0915915000,569,0x20800100,0xA800000C
0.0915980400,570,0x20000010,0xA802E089
0.0916045600,571,0x20000010,0x2802E089
0.0920848800,572,0xFF00FF00,0x2800000C
0.0920914000,573,0x20800100,0xA800000C
0.0920979400,574,0x20000010,0xA802E089
0.0921044600,575,0x20000010,0x2802E089
0.0925849800,576,0xFF00FF00,0x2800000C
0.0925915000,577,0x20800100,0xA800000C
0.0925980400,578,0x20000010,0xA802E089
0.0926045800,579,0x20000010,0x2802E089
0.0930848800,580,0xFF00FF00,0x2800000C
0.0930914000,581,0x20800100,0xA800000C
0.0930979400,582,0x20000010,0xA802E089
0.0931044600,583,0x20000010,0x2802E089
0.0935849800,584,0xFF00FF00,0x2800000C
0.0935915000,585,0x20800100,0xA800000C
0.0935980400,586,0x20000010,0xA802E089
0.0936045800,587,0x20000010,0x2802E089
0.0940848800,588,0xFF00FF00,0x2800000C
0.0940914000,589,0x20800100,0xA800000C
0.0940979400,590,0x20000010,0xA802E089
0.0941044800,591,0x20000010,0x2802E089
0.0945852000,592,0xFF00FF00,0x2800000C
0.0945917400,593,0x20800100,0xA800000C
0.0945982600,594,0x20000010,0xA802E089
0.0946048000,595,0x20000010,0x2802E089
0.0950848800,596,0xFF00FF00,0x2800000C
0.0950914200,597,0x20800100,0xA800000C
0.0950979400,598,0x20000010,0xA802E089
0.0951044800,599,0x20000010,0x2802E089
0.0955849800,600,0xFF00FF00,0x2800000C
0.0955915200,601,0x20800100,0xA800000C
0.0955980600,602,0x20000010,0xA802E089
0.0956045800,603,0x20000010,0x2802E089
0.0960848800,604,0xFF00FF00,0x2800000C
0.0960914200,605,0x20800100,0xA800000C
0.0960979400,606,0x20000010,0xA802E089
0.0961044800,607,0x20000010,0x2802E089
0.0965851200,608,0xFF00FF00,0x2800000C
0.0965916600,609,0x20800100,0xA800000C
0.0965982000,610,0x20000010,0xA802E089
