Time [s],Packet ID,MOSI,MISO
1.8273140600,75860,0x00000004,0x30600C45
1.8273181400,75861,0x00000004,0x30600C45
1.8273222400,75862,0x00000004,0x30600C45
1.8273263400,75863,0x00000004,0x30600C45
1.8273304200,75864,0x00000004,0x30600C45
1.8273345200,75865,0xD0000014,0x33F01F05
1.8273386200,75866,0x0D000018,0x30600201
1.8273427000,75867,0x09400000,0x30600005
1.8273468000,75868,0x08400008,0x30604004
1.8273811200,75869,0x00000004,0x30600C45
1.8273893000,75870,0x00000004,0x30600C45
1.8274582200,75871,0x09C00004,0x30602212
1.8274745800,75872,0x05400014,0x30602306
1.8274786800,75873,0x05400014,0x30602306
1.8274827800,75874,0x05400014,0x30602306
1.8275032400,75875,0x00000004,0x30600C45
1.8275073400,75876,0x00000004,0x30600C45
1.8275114400,75877,0x00000004,0x30600C45
1.8275155200,75878,0x00000004,0x30600C45
1.8278058000,75879,0x08000414,0x30600005
1.8278099000,75880,0x00000004,0x30600C45
1.8278140000,75881,0x00000004,0x30600C45
1.8278180800,75882,0x00000004,0x30600C45
1.8278221800,75883,0x00000004,0x30600C45
1.8278262800,75884,0x00000004,0x30600C45
1.8278303800,75885,0x00000004,0x30600C45
1.8278344600,75886,0xD0000014,0x33F01F05
1.8278385600,75887,0x0D000018,0x30600201
1.8278426600,75888,0x09400000,0x30600005
1.8278467400,75889,0x08400008,0x30604004
1.8278810600,75890,0x00000004,0x30600C45
1.8278892400,75891,0x00000004,0x30600C45
1.8279582800,75892,0x09C00004,0x30602212
1.8279746600,75893,0x05400014,0x30602306
1.8279787600,75894,0x05400014,0x30602306
1.8279828400,75895,0x05400014,0x30602306
1.8280033200,75896,0x00000004,0x30600C45
1.8280074200,75897,0x00000004,0x30600C45
1.8280115000,75898,0x00000004,0x30600C45
1.8280156000,75899,0x00000004,0x30600C45
1.8283059200,75900,0x08000414,0x30600005
1.8283100000,75901,0x00000004,0x30600C45
1.8283141000,75902,0x00000004,0x30600C45
1.8283182000,75903,0x00000004,0x30600C45
1.8283222800,75904,0x00000004,0x30600C45
1.8283263800,75905,0x00000004,0x30600C45
1.8283304800,75906,0x00000004,0x30600C45
1.8283345800,75907,0xD0000014,0x33F01F05
1.8283386600,75908,0x0D000018,0x30600201
1.8283427600,75909,0x09400000,0x30600005
1.8283468600,75910,0x08400008,0x30604004
1.8283811600,75911,0x00000004,0x30600C45
1.8283893600,75912,0x00000004,0x30600C45
1.8284582600,75913,0x09C00004,0x30602212
1.8284746400,75914,0x05400014,0x30602306
1.8284787400,75915,0x05400014,0x30602306
1.8284828400,75916,0x05400014,0x30602306
1.8285033000,75917,0x00000004,0x30600C45
1.8285074000,75918,0x00000004,0x30600C45
1.8285114800,75919,0x00000004,0x30600C45
1.8285155800,75920,0x00000004,0x30600C45
1.8288057800,75921,0x08000414,0x30600005
1.8288098600,75922,0x00000004,0x30600C45
1.8288139600,75923,0x00000004,0x30600C45
1.8288180600,75924,0x00000004,0x30600C45
1.8288221400,75925,0x00000004,0x30600C45
1.8288262400,75926,0x00000004,0x30600C45
